0.000000000000000000e+00,1.138605922460556030e-01,0.000000000000000000e+00,3.019748255610466003e-03,4.314711093902587891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.758895397186279297e-02,3.281309306621551514e-01,1.156865400844253600e-04,8.581297099590301514e-02,0.000000000000000000e+00
1.741416519507765770e-03,2.694693505764007568e-01,0.000000000000000000e+00,3.268503770232200623e-02,1.306603401899337769e-01,8.954199030995368958e-03,0.000000000000000000e+00,8.543540025129914284e-04,7.350656390190124512e-02,4.626024663448333740e-01,6.860156077891588211e-03,1.266612764447927475e-02,0.000000000000000000e+00
1.255249511450529099e-02,3.463585302233695984e-02,0.000000000000000000e+00,4.271600842475891113e-01,5.999429151415824890e-02,0.000000000000000000e+00,9.530059993267059326e-03,0.000000000000000000e+00,3.925805212929844856e-04,3.452405035495758057e-01,9.319735318422317505e-02,1.729682274162769318e-02,0.000000000000000000e+00
9.493923746049404144e-03,6.944814324378967285e-02,2.409592561889439821e-04,1.742097139358520508e-01,2.307070791721343994e-01,1.372121623717248440e-03,1.421232987195253372e-02,2.036740770563483238e-03,3.124227561056613922e-02,3.812747299671173096e-01,4.223020002245903015e-02,4.353176802396774292e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.397948741912841797e-01,8.120451122522354126e-02,0.000000000000000000e+00,7.973448373377323151e-03,0.000000000000000000e+00,2.541423775255680084e-02,5.456129908561706543e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.178833797574043274e-02,5.082632601261138916e-02,0.000000000000000000e+00,1.933536529541015625e-01,2.482223510742187500e-01,4.100107180420309305e-04,3.237490355968475342e-02,2.723672799766063690e-02,2.957542799413204193e-02,2.675363123416900635e-01,6.206221505999565125e-02,5.661375075578689575e-02,0.000000000000000000e+00
1.067146658897399902e-02,5.437541380524635315e-02,0.000000000000000000e+00,2.577727138996124268e-01,2.136858850717544556e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.355569740757346153e-03,1.038361340761184692e-02,3.502526283264160156e-01,6.192130967974662781e-02,3.858137503266334534e-02,0.000000000000000000e+00
8.254621177911758423e-03,8.271414786577224731e-02,0.000000000000000000e+00,1.846761852502822876e-01,2.492910921573638916e-01,1.689837686717510223e-02,2.180765196681022644e-02,9.623392834328114986e-04,2.464161440730094910e-02,3.231025934219360352e-01,4.337836802005767822e-02,4.427297040820121765e-02,0.000000000000000000e+00
2.516296319663524628e-02,9.709350019693374634e-02,4.514025349635630846e-04,2.760919034481048584e-01,1.832952797412872314e-01,6.805971264839172363e-03,1.156724244356155396e-02,4.248007666319608688e-03,1.423984114080667496e-02,2.878518402576446533e-01,6.458291411399841309e-02,2.860915102064609528e-02,0.000000000000000000e+00
2.443947456777095795e-02,3.613044321537017822e-02,0.000000000000000000e+00,1.807945370674133301e-01,2.774234414100646973e-01,3.258849901612848043e-04,3.050754312425851822e-03,3.693142440170049667e-03,1.891029998660087585e-02,3.691428005695343018e-01,4.117504134774208069e-02,4.491418227553367615e-02,0.000000000000000000e+00
6.371944397687911987e-02,9.931866079568862915e-02,0.000000000000000000e+00,1.691099107265472412e-01,1.631322652101516724e-01,0.000000000000000000e+00,3.970008343458175659e-03,0.000000000000000000e+00,5.222095176577568054e-02,3.918843567371368408e-01,3.766119852662086487e-02,1.898319460451602936e-02,0.000000000000000000e+00
3.492806339636445045e-03,1.010328605771064758e-01,4.932332667522132397e-04,2.322587221860885620e-01,3.044583201408386230e-01,1.645867829211056232e-03,5.034643225371837616e-03,2.874233527109026909e-03,2.286318503320217133e-02,1.950230598449707031e-01,5.732820555567741394e-02,7.349488139152526855e-02,0.000000000000000000e+00
2.497281320393085480e-02,2.286387607455253601e-02,0.000000000000000000e+00,7.471484690904617310e-02,3.707263469696044922e-01,0.000000000000000000e+00,5.210710223764181137e-03,5.512380972504615784e-03,4.511633887887001038e-02,3.419833183288574219e-01,2.497917599976062775e-02,8.392015844583511353e-02,0.000000000000000000e+00
8.290037512779235840e-03,5.320368334650993347e-02,2.995420363731682301e-04,1.683502644300460815e-01,1.719006299972534180e-01,3.807704662904143333e-03,1.234108489006757736e-02,1.334536075592041016e-02,1.314053777605295181e-02,4.679030179977416992e-01,5.277350917458534241e-02,3.464462980628013611e-02,0.000000000000000000e+00
1.036521163769066334e-03,1.135697662830352783e-01,4.689826746471226215e-04,3.486254438757896423e-02,3.623321354389190674e-01,3.550654044374823570e-03,1.265635830350220203e-03,2.869936637580394745e-03,3.349466994404792786e-02,3.627403080463409424e-01,7.903963327407836914e-03,7.590486854314804077e-02,0.000000000000000000e+00
1.395583339035511017e-02,9.682217985391616821e-02,1.551929744891822338e-03,9.898406267166137695e-02,2.749876677989959717e-01,0.000000000000000000e+00,1.578121191414538771e-05,1.401795819401741028e-02,9.943797439336776733e-02,3.229462504386901855e-01,2.369299530982971191e-02,5.358734354376792908e-02,0.000000000000000000e+00
5.087099969387054443e-02,7.018720358610153198e-02,1.464262095396406949e-05,2.135711014270782471e-01,1.334106624126434326e-01,4.735142283607274294e-04,2.234061993658542633e-02,1.220285147428512573e-02,1.921830922365188599e-01,2.330828905105590820e-01,4.827569425106048584e-02,2.338675223290920258e-02,0.000000000000000000e+00
6.745968759059906006e-02,5.661817267537117004e-02,6.011989433318376541e-03,2.392710894346237183e-01,1.128650829195976257e-01,4.970302688889205456e-04,2.951480681076645851e-03,4.099822789430618286e-02,7.472796738147735596e-02,3.271968364715576172e-01,5.758158117532730103e-02,1.382082886993885040e-02,0.000000000000000000e+00
1.702511124312877655e-02,1.959035396575927734e-01,2.335827331990003586e-03,1.116662546992301941e-01,1.040868610143661499e-01,1.856724731624126434e-03,3.378725145012140274e-03,6.061456166207790375e-03,1.702332645654678345e-01,3.336854875087738037e-01,2.505782991647720337e-02,2.870889939367771149e-02,0.000000000000000000e+00
2.728597447276115417e-02,6.533776223659515381e-02,8.450447348877787590e-04,2.304018884897232056e-01,1.234812214970588684e-01,8.849106961861252785e-04,2.390475012362003326e-03,1.130357477813959122e-02,1.229972690343856812e-01,3.518241047859191895e-01,4.948792234063148499e-02,1.375984214246273041e-02,0.000000000000000000e+00
1.453966926783323288e-02,6.911379843950271606e-02,0.000000000000000000e+00,2.514475882053375244e-01,1.269621700048446655e-01,2.885336289182305336e-04,1.230998313985764980e-03,4.734622314572334290e-03,1.311233788728713989e-01,3.224569857120513916e-01,6.024282798171043396e-02,1.785944588482379913e-02,0.000000000000000000e+00
8.111814968287944794e-04,2.697718739509582520e-01,0.000000000000000000e+00,3.178080916404724121e-02,2.973504960536956787e-01,0.000000000000000000e+00,1.601348049007356167e-03,1.790563983377069235e-04,1.102277114987373352e-01,2.240225076675415039e-01,5.005706101655960083e-03,5.924925953149795532e-02,0.000000000000000000e+00
9.615189395844936371e-03,2.380833327770233154e-01,0.000000000000000000e+00,3.245402872562408447e-02,2.982939779758453369e-01,2.320095896720886230e-03,0.000000000000000000e+00,2.022813307121396065e-03,7.903479784727096558e-02,2.725964486598968506e-01,6.257000844925642014e-03,5.932231619954109192e-02,0.000000000000000000e+00
2.233451232314109802e-03,2.173222899436950684e-01,3.197487385477870703e-04,6.022651214152574539e-04,2.662086486816406250e-01,1.259840814782364760e-06,0.000000000000000000e+00,2.654338488355278969e-03,5.057793855667114258e-02,3.764504194259643555e-01,1.417811581632122397e-04,8.348790556192398071e-02,0.000000000000000000e+00
1.345390919595956802e-02,3.157024085521697998e-01,1.937631517648696899e-02,3.264960274100303650e-02,1.319007873535156250e-01,1.063615898601710796e-03,5.772952456027269363e-03,1.030643731355667114e-01,1.310112178325653076e-01,2.155807912349700928e-01,1.020666677504777908e-02,2.021742425858974457e-02,0.000000000000000000e+00
3.393966471776366234e-03,1.934115737676620483e-01,3.837560769170522690e-03,8.454714715480804443e-02,1.820525079965591431e-01,8.229461964219808578e-04,3.875144058838486671e-03,2.209811471402645111e-02,1.490639895200729370e-01,3.022666275501251221e-01,2.003895863890647888e-02,3.459149226546287537e-02,0.000000000000000000e+00
7.267420738935470581e-02,3.383278846740722656e-02,2.976370230317115784e-02,2.798465192317962646e-01,6.707442551851272583e-02,6.095835939049720764e-03,1.937519013881683350e-02,1.930616050958633423e-01,1.213598698377609253e-01,5.517947673797607422e-02,8.115714043378829956e-02,4.057925939559936523e-02,0.000000000000000000e+00
3.361207246780395508e-02,5.693501979112625122e-02,7.834981079213321209e-04,1.708972156047821045e-01,1.107738837599754333e-01,5.784090535598807037e-05,2.886672969907522202e-03,1.003104075789451599e-02,2.628192007541656494e-01,3.113764226436614990e-01,2.808874659240245819e-02,1.173837296664714813e-02,0.000000000000000000e+00
6.524648051708936691e-03,0.000000000000000000e+00,3.424884653213666752e-06,1.250187903642654419e-01,1.573004722595214844e-01,1.142540713772177696e-05,0.000000000000000000e+00,1.761043495207559317e-05,1.517478674650192261e-01,5.234947800636291504e-01,2.261880412697792053e-02,1.326216477900743484e-02,0.000000000000000000e+00
3.471851348876953125e-02,0.000000000000000000e+00,1.133812777698040009e-02,3.809103667736053467e-01,5.660707503557205200e-02,4.264651215635240078e-04,5.786366295069456100e-03,5.829958617687225342e-02,1.293754726648330688e-01,2.407756447792053223e-01,8.134941756725311279e-02,4.129465960431843996e-04,0.000000000000000000e+00
4.051439464092254639e-03,1.831680387258529663e-01,2.196259083575569093e-05,1.277035009115934372e-02,4.363178610801696777e-01,5.220738239586353302e-03,5.789274837297853082e-06,1.274306559935212135e-03,7.963619381189346313e-02,1.836290508508682251e-01,1.213879906572401524e-03,9.269036352634429932e-02,0.000000000000000000e+00
7.794962730258703232e-03,2.162562608718872070e-01,8.665811270475387573e-03,2.637932635843753815e-02,3.684606850147247314e-01,5.688428063876926899e-04,4.615066791302524507e-05,4.626048728823661804e-02,9.452378749847412109e-02,1.439507603645324707e-01,6.566794123500585556e-03,8.052609860897064209e-02,0.000000000000000000e+00
3.996684681624174118e-03,1.526055485010147095e-01,3.900824813172221184e-04,2.717014551162719727e-01,9.548129141330718994e-02,2.090806228807196021e-04,4.843524191528558731e-03,3.081114031374454498e-03,9.498631209135055542e-02,2.938228249549865723e-01,6.228681281208992004e-02,1.659523695707321167e-02,0.000000000000000000e+00
2.732237055897712708e-02,6.021700054407119751e-02,6.980156285862904042e-06,2.171458750963211060e-01,8.714737743139266968e-02,7.171220659074606374e-06,3.521129023283720016e-03,1.317030657082796097e-02,2.027427852153778076e-01,3.417470455169677734e-01,4.205094277858734131e-02,4.921036772429943085e-03,0.000000000000000000e+00
6.484414450824260712e-03,2.561564743518829346e-01,1.060590497218072414e-03,8.721560984849929810e-02,2.593827247619628906e-01,0.000000000000000000e+00,2.996081952005624771e-03,8.381662890315055847e-03,8.809053897857666016e-02,2.205020785331726074e-01,1.899926364421844482e-02,5.073061212897300720e-02,0.000000000000000000e+00
1.690014451742172241e-01,1.142758317291736603e-02,3.237050841562449932e-04,8.371878415346145630e-02,1.460484713315963745e-01,1.384583156323060393e-04,9.303370461566373706e-05,4.783945903182029724e-02,8.378557115793228149e-02,4.276824891567230225e-01,1.685676909983158112e-02,1.308423280715942383e-02,0.000000000000000000e+00
3.526623919606208801e-02,2.440116852521896362e-01,0.000000000000000000e+00,8.874426595866680145e-03,9.274779260158538818e-02,2.774457971099764109e-04,1.243217010051012039e-02,1.487422850914299488e-03,1.455523967742919922e-01,4.592949151992797852e-01,2.650701617312734015e-06,5.288689499138854444e-05,0.000000000000000000e+00
5.497757345438003540e-03,1.450957506895065308e-01,7.860831916332244873e-03,2.725456655025482178e-01,8.316608518362045288e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.338487237691879272e-02,6.259049475193023682e-02,3.056503534317016602e-01,6.258697062730789185e-02,1.162119582295417786e-02,0.000000000000000000e+00
1.880353130400180817e-02,1.193936988711357117e-01,4.919559229165315628e-03,1.849138736724853516e-01,1.137679889798164368e-01,0.000000000000000000e+00,1.621388830244541168e-03,2.972820773720741272e-02,1.607740074396133423e-01,3.165340125560760498e-01,3.769931197166442871e-02,1.184443291276693344e-02,0.000000000000000000e+00
1.272539608180522919e-02,1.413189619779586792e-01,6.565376224898500368e-06,1.020585075020790100e-01,1.465739756822586060e-01,0.000000000000000000e+00,2.852782839909195900e-03,2.339851111173629761e-03,2.498707473278045654e-01,3.078936636447906494e-01,1.463065575808286667e-02,1.972893625497817993e-02,0.000000000000000000e+00
1.599790528416633606e-03,1.277040094137191772e-01,0.000000000000000000e+00,1.164988949894905090e-01,3.911833167076110840e-01,0.000000000000000000e+00,5.794597091153264046e-04,4.380164667963981628e-03,4.681506194174289703e-03,2.772716879844665527e-01,1.978939771652221680e-02,5.631174892187118530e-02,0.000000000000000000e+00
2.724315738305449486e-03,9.264262020587921143e-02,0.000000000000000000e+00,2.156878858804702759e-01,2.194107621908187866e-01,2.696534502319991589e-04,1.592487213201820850e-03,2.859058324247598648e-03,2.302424795925617218e-02,3.652416765689849854e-01,4.231109097599983215e-02,3.423621878027915955e-02,0.000000000000000000e+00
9.166938252747058868e-04,1.262218356132507324e-01,0.000000000000000000e+00,1.304368525743484497e-01,2.465731650590896606e-01,4.727686755359172821e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.757325932383537292e-02,3.887906968593597412e-01,2.101280912756919861e-02,4.374700412154197693e-02,0.000000000000000000e+00
2.115590963512659073e-03,1.715124249458312988e-01,1.053610731105436571e-06,1.293396502733230591e-01,2.241296917200088501e-01,8.385502951568923891e-06,0.000000000000000000e+00,4.721255972981452942e-04,4.962978884577751160e-02,3.585795760154724121e-01,2.964436821639537811e-02,3.456735238432884216e-02,0.000000000000000000e+00
2.259296178817749023e-02,1.106618940830230713e-01,1.387305965181440115e-04,1.546697020530700684e-01,2.814639210700988770e-01,7.294956012628972530e-04,8.970648050308227539e-03,5.947335157543420792e-03,6.310051679611206055e-02,2.261348813772201538e-01,3.500779718160629272e-02,9.058208018541336060e-02,0.000000000000000000e+00
5.794692318886518478e-03,1.175411865115165710e-01,3.277382813394069672e-03,9.937101602554321289e-02,3.329530358314514160e-01,1.076059183105826378e-03,1.843241415917873383e-02,3.751846379600465298e-04,2.180090360343456268e-02,3.146435916423797607e-01,2.304737456142902374e-02,6.168715655803680420e-02,0.000000000000000000e+00
5.253711342811584473e-02,7.270812243223190308e-02,6.003996077197371051e-06,1.679302155971527100e-01,2.650793492794036865e-01,9.716335916891694069e-04,9.598701260983943939e-03,9.986665099859237671e-03,4.391948506236076355e-02,2.931349575519561768e-01,3.748939186334609985e-02,4.663836210966110229e-02,0.000000000000000000e+00
1.034240340231917799e-04,1.924723684787750244e-01,1.723107743600849062e-06,3.082779608666896820e-02,3.339522480964660645e-01,1.382826449116691947e-04,5.180649623071076348e-06,1.828873791964724660e-05,4.251891002058982849e-02,3.303166925907135010e-01,7.114439271390438080e-03,6.253062188625335693e-02,0.000000000000000000e+00
6.056338897906243801e-04,2.445416152477264404e-01,5.274416980682872236e-05,5.762697197496891022e-03,3.187142610549926758e-01,1.007492028293199837e-04,1.146308146417140961e-02,3.592071589082479477e-04,6.115866079926490784e-02,2.490428090095520020e-01,9.062559693120419979e-04,1.072922945022583008e-01,0.000000000000000000e+00
2.702168654650449753e-03,2.003838270902633667e-01,4.661929327994585037e-03,5.684629455208778381e-02,2.463408261537551880e-01,1.010523533295781817e-06,7.458911743015050888e-03,1.804016064852476120e-03,5.254206061363220215e-02,3.696486651897430420e-01,1.316092442721128464e-02,4.444934800267219543e-02,0.000000000000000000e+00
2.413923153653740883e-03,2.245009243488311768e-01,6.399494013749063015e-04,6.438811868429183960e-02,2.989059984683990479e-01,2.846832212526351213e-04,7.395321736112236977e-04,3.227597102522850037e-03,6.925275176763534546e-02,2.631889879703521729e-01,1.414231490343809128e-02,5.831524729728698730e-02,0.000000000000000000e+00
1.351326517760753632e-02,6.705603003501892090e-02,1.481320476159453392e-03,2.493735216557979584e-02,3.804496228694915771e-01,6.915730889886617661e-03,8.734463714063167572e-03,4.286249633878469467e-03,3.889322653412818909e-02,3.529106974601745605e-01,6.017813459038734436e-03,9.480419009923934937e-02,0.000000000000000000e+00
1.679841428995132446e-03,1.672988682985305786e-01,0.000000000000000000e+00,1.673468053340911865e-01,3.115753233432769775e-01,1.253044410987058654e-05,3.037167014554142952e-03,3.574936999939382076e-04,4.384528845548629761e-02,2.113500982522964478e-01,3.794089704751968384e-02,5.555573478341102600e-02,0.000000000000000000e+00
8.582733571529388428e-03,9.758608043193817139e-02,0.000000000000000000e+00,1.415178179740905762e-01,3.489904999732971191e-01,3.129289252683520317e-04,4.351360723376274109e-03,1.845250371843576431e-03,2.611569501459598541e-02,2.737739086151123047e-01,3.246260806918144226e-02,6.446108967065811157e-02,0.000000000000000000e+00
4.255276918411254883e-02,4.318402335047721863e-02,1.167615526355803013e-03,1.596364527940750122e-01,3.487318158149719238e-01,3.678720444440841675e-03,4.318398423492908478e-03,1.360797509551048279e-02,6.051619723439216614e-02,1.955845654010772705e-01,3.299094364047050476e-02,9.403057396411895752e-02,0.000000000000000000e+00
1.161419320851564407e-02,9.761848300695419312e-02,6.232794839888811111e-05,2.713967859745025635e-01,1.708947420120239258e-01,5.775357567472383380e-05,5.217568250373005867e-04,1.759949256666004658e-03,4.407724738121032715e-02,3.211786150932312012e-01,6.214008852839469910e-02,1.867804117500782013e-02,0.000000000000000000e+00
3.474958473816514015e-03,1.041309833526611328e-01,3.569036023691296577e-03,2.000318318605422974e-01,2.900588810443878174e-01,5.940826213191030547e-06,1.155341416597366333e-02,1.806741784093901515e-04,4.684050753712654114e-02,2.400434762239456177e-01,4.587656259536743164e-02,5.423371121287345886e-02,0.000000000000000000e+00
7.002633810043334961e-02,2.335379272699356079e-02,8.662697723593737464e-07,2.931977212429046631e-01,1.770207136869430542e-01,5.168258398771286011e-02,1.506073895143344998e-04,9.762539528310298920e-03,1.568541526794433594e-01,9.273526072502136230e-02,6.394691765308380127e-02,6.126851961016654968e-02,0.000000000000000000e+00
4.606860503554344177e-02,3.429955840110778809e-01,1.950356672750785947e-04,4.966736957430839539e-02,1.477262824773788452e-01,2.497284440323710442e-03,0.000000000000000000e+00,7.887272164225578308e-03,2.014472782611846924e-01,1.711868345737457275e-01,5.464990623295307159e-03,2.486341819167137146e-02,0.000000000000000000e+00
3.687315061688423157e-02,7.041381299495697021e-02,1.738153281621634960e-03,6.735754758119583130e-02,5.026562213897705078e-01,1.347128767520189285e-03,6.550549995154142380e-03,1.618955284357070923e-02,5.455874279141426086e-02,1.062829494476318359e-01,1.386111881583929062e-02,1.221710518002510071e-01,0.000000000000000000e+00
1.272698678076267242e-02,1.443723887205123901e-01,1.185386190627468750e-05,1.316826045513153076e-01,2.319765239953994751e-01,4.269024648237973452e-04,0.000000000000000000e+00,1.896661706268787384e-04,3.932143002748489380e-02,3.778407573699951172e-01,2.980643138289451599e-02,3.164444863796234131e-02,0.000000000000000000e+00
4.297415434848517179e-04,8.790591359138488770e-02,4.622194683179259300e-04,1.288207620382308960e-01,3.026860356330871582e-01,2.028928865911439061e-04,2.975067473016679287e-04,5.985046736896038055e-04,4.246577247977256775e-02,3.595733940601348877e-01,2.879780530929565430e-02,4.775945469737052917e-02,0.000000000000000000e+00
1.311852945946156979e-03,1.875591725111007690e-01,0.000000000000000000e+00,1.158310566097497940e-02,3.566063940525054932e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.895722864195704460e-04,8.417398482561111450e-02,2.856335639953613281e-01,3.913655877113342285e-03,6.892871856689453125e-02,0.000000000000000000e+00
7.268110290169715881e-03,1.578026711940765381e-01,5.254644434899091721e-03,9.423826634883880615e-02,3.046574592590332031e-01,2.049194648861885071e-02,6.880710367113351822e-03,3.807109082117676735e-03,6.507834792137145996e-02,2.486322224140167236e-01,2.422255091369152069e-02,6.166594848036766052e-02,0.000000000000000000e+00
1.600451953709125519e-02,2.443006485700607300e-01,8.257461013272404671e-04,1.109820827841758728e-01,2.190251350402832031e-01,4.866502131335437298e-04,4.780910385306924582e-04,6.647479720413684845e-03,6.971835345029830933e-02,2.686529755592346191e-01,2.516507916152477264e-02,3.771325945854187012e-02,0.000000000000000000e+00
7.414348423480987549e-02,9.664013981819152832e-03,0.000000000000000000e+00,3.471953272819519043e-01,2.448021620512008667e-01,3.473239776212722063e-04,1.299851457588374615e-03,1.767852902412414551e-02,9.036075323820114136e-02,8.948428928852081299e-02,7.687980681657791138e-02,4.814443737268447876e-02,0.000000000000000000e+00
1.144323796033859253e-01,2.883325330913066864e-03,0.000000000000000000e+00,2.829404771327972412e-01,2.075793892145156860e-01,1.151975151151418686e-02,2.181332092732191086e-03,2.495241165161132812e-02,4.445284977555274963e-02,2.041804790496826172e-01,6.478869169950485229e-02,4.008889198303222656e-02,0.000000000000000000e+00
7.223171740770339966e-02,4.304078221321105957e-02,1.424300950020551682e-03,2.613399028778076172e-01,2.162877023220062256e-01,9.119568858295679092e-06,4.174110472376924008e-06,2.116522565484046936e-02,1.878419518470764160e-02,2.693034410476684570e-01,6.067138165235519409e-02,3.573800995945930481e-02,0.000000000000000000e+00
4.616935178637504578e-02,0.000000000000000000e+00,9.319074888480827212e-05,1.731786280870437622e-01,3.568806350231170654e-01,1.856326707638800144e-03,0.000000000000000000e+00,1.084535103291273117e-02,1.386004779487848282e-02,2.655632197856903076e-01,3.917741402983665466e-02,9.237586706876754761e-02,0.000000000000000000e+00
1.323143299669027328e-02,2.112350426614284515e-03,1.389864046359434724e-04,5.342718958854675293e-01,1.202102228999137878e-01,2.340309554710984230e-03,1.523586921393871307e-03,5.576590076088905334e-03,5.714729800820350647e-02,7.988449186086654663e-02,1.369857192039489746e-01,4.657708480954170227e-02,0.000000000000000000e+00
2.191522717475891113e-02,2.099549211561679840e-02,1.265979663003236055e-04,1.557707339525222778e-01,3.247644007205963135e-01,6.053149118088185787e-04,7.254037191160023212e-04,4.181697964668273926e-03,2.468604780733585358e-02,3.522801399230957031e-01,3.554496914148330688e-02,5.840396881103515625e-02,0.000000000000000000e+00
6.939291954040527344e-02,4.862790461629629135e-03,2.228519006166607141e-04,4.861960113048553467e-01,9.217279404401779175e-02,1.623209007084369659e-02,3.557596588507294655e-03,1.565231941640377045e-02,1.202785372734069824e-01,5.417169257998466492e-02,1.130266115069389343e-01,2.423380315303802490e-02,0.000000000000000000e+00
9.091522544622421265e-02,4.208029247820377350e-03,4.583316389471292496e-03,3.704445660114288330e-01,1.298046708106994629e-01,8.764599449932575226e-03,1.065139472484588623e-02,4.844637960195541382e-02,6.849597394466400146e-02,7.407008111476898193e-02,1.237427443265914917e-01,6.587304919958114624e-02,0.000000000000000000e+00
6.908175069838762283e-03,8.342233300209045410e-02,2.014443016378208995e-04,5.515607446432113647e-02,4.107229411602020264e-01,2.389011933701112866e-04,1.755919307470321655e-03,1.931777806021273136e-03,2.741262689232826233e-02,3.187210261821746826e-01,1.243528537452220917e-02,8.109354227781295776e-02,0.000000000000000000e+00
1.182691287249326706e-02,3.164164721965789795e-02,4.035589226987212896e-04,1.938755661249160767e-01,3.705746233463287354e-01,6.926876958459615707e-04,0.000000000000000000e+00,4.655942320823669434e-03,1.494132354855537415e-02,2.511897981166839600e-01,4.451451823115348816e-02,7.568340748548507690e-02,0.000000000000000000e+00
4.627462849020957947e-02,4.121182952076196671e-03,6.487041446234798059e-06,2.088462263345718384e-01,3.287888765335083008e-01,6.696617347188293934e-04,1.056153676472604275e-03,1.098546478897333145e-02,9.010806679725646973e-03,2.655273079872131348e-01,5.732760950922966003e-02,6.738565117120742798e-02,0.000000000000000000e+00
4.579118639230728149e-02,7.471341174095869064e-03,7.209698203951120377e-03,3.270055651664733887e-01,2.285117208957672119e-01,1.821894897148013115e-03,0.000000000000000000e+00,1.214464660733938217e-02,1.328947301954030991e-02,2.377664595842361450e-01,7.513593882322311401e-02,4.385206103324890137e-02,0.000000000000000000e+00
1.977441273629665375e-02,1.467797458171844482e-01,2.865219721570611000e-04,1.144400238990783691e-02,3.373700678348541260e-01,3.675057378131896257e-04,4.936856683343648911e-03,5.500383675098419189e-03,5.046023428440093994e-02,3.421827256679534912e-01,1.986295683309435844e-03,7.891123741865158081e-02,0.000000000000000000e+00
1.901913434267044067e-02,6.503869593143463135e-02,2.128706000803504139e-06,1.801980882883071899e-01,2.858268320560455322e-01,7.384057971648871899e-04,5.422312300652265549e-03,5.380514077842235565e-03,3.399145975708961487e-02,2.836924493312835693e-01,4.519980028271675110e-02,7.549022138118743896e-02,0.000000000000000000e+00
